symbol,name,hgnc_id,phase,family,role,tier,reference_ids,references,hgnc_url,entrez_id,ensembl_gene_id,uniprot_ids,location,locus_group,locus_type,gene_group,gene_group_id,rule_note,source_url,source_downloaded_at
CYP2A13,cytochrome P450 family 2 subfamily A member 13,HGNC:2608,Phase I,"Cytochrome P450 monooxygenases, ADME/carcinogen core",oxidation; procarcinogen activation and xenobiotic clearance,core,HGNC;XMETDB;BRENDA;CLINPGX;PHARMVAR;FDA_DDI,HGNC gene symbols and gene-family membership (https://www.genenames.org/download/; doi:10.1093/nar/gku1071) | XMetDB xenobiotic biotransformations (https://jcheminf.biomedcentral.com/articles/10.1186/s13321-016-0161-3; doi:10.1186/s13321-016-0161-3) | BRENDA enzyme functional and reaction data (https://www.brenda-enzymes.org/; doi:10.1093/nar/gkaf1113) | ClinPGx/PharmGKB pharmacogenomic annotations (https://api.pharmgkb.org/; doi:10.1002/cpz1.226) | PharmVar star-allele nomenclature (https://www.pharmvar.org/; doi:10.1002/cpt.910) | FDA drug interaction tables for CYP enzymes and transporters (https://www.fda.gov/drugs/drug-interactions-labeling/drug-development-and-drug-interactions-table-substrates-inhibitors-and-inducers;),https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:2608,1553,ENSG00000197838,Q16696,19q13.2,protein-coding gene,gene with protein product,Cytochrome P450 family 2,1001,"Core CYPs emphasized in human carcinogen metabolism, ADME, or pharmacogenomics.",https://storage.googleapis.com/public-download-files/hgnc/tsv/tsv/hgnc_complete_set.txt,2026-04-29T11:48:39.621213+00:00
CYP2A6,cytochrome P450 family 2 subfamily A member 6,HGNC:2610,Phase I,"Cytochrome P450 monooxygenases, ADME/carcinogen core",oxidation; procarcinogen activation and xenobiotic clearance,core,HGNC;XMETDB;BRENDA;CLINPGX;PHARMVAR;FDA_DDI,HGNC gene symbols and gene-family membership (https://www.genenames.org/download/; doi:10.1093/nar/gku1071) | XMetDB xenobiotic biotransformations (https://jcheminf.biomedcentral.com/articles/10.1186/s13321-016-0161-3; doi:10.1186/s13321-016-0161-3) | BRENDA enzyme functional and reaction data (https://www.brenda-enzymes.org/; doi:10.1093/nar/gkaf1113) | ClinPGx/PharmGKB pharmacogenomic annotations (https://api.pharmgkb.org/; doi:10.1002/cpz1.226) | PharmVar star-allele nomenclature (https://www.pharmvar.org/; doi:10.1002/cpt.910) | FDA drug interaction tables for CYP enzymes and transporters (https://www.fda.gov/drugs/drug-interactions-labeling/drug-development-and-drug-interactions-table-substrates-inhibitors-and-inducers;),https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:2610,1548,ENSG00000255974,P11509,19q13.2,protein-coding gene,gene with protein product,Cytochrome P450 family 2,1001,"Core CYPs emphasized in human carcinogen metabolism, ADME, or pharmacogenomics.",https://storage.googleapis.com/public-download-files/hgnc/tsv/tsv/hgnc_complete_set.txt,2026-04-29T11:48:39.621213+00:00
CYP2B6,cytochrome P450 family 2 subfamily B member 6,HGNC:2615,Phase I,"Cytochrome P450 monooxygenases, ADME/carcinogen core",oxidation; procarcinogen activation and xenobiotic clearance,core,HGNC;XMETDB;BRENDA;CLINPGX;PHARMVAR;FDA_DDI,HGNC gene symbols and gene-family membership (https://www.genenames.org/download/; doi:10.1093/nar/gku1071) | XMetDB xenobiotic biotransformations (https://jcheminf.biomedcentral.com/articles/10.1186/s13321-016-0161-3; doi:10.1186/s13321-016-0161-3) | BRENDA enzyme functional and reaction data (https://www.brenda-enzymes.org/; doi:10.1093/nar/gkaf1113) | ClinPGx/PharmGKB pharmacogenomic annotations (https://api.pharmgkb.org/; doi:10.1002/cpz1.226) | PharmVar star-allele nomenclature (https://www.pharmvar.org/; doi:10.1002/cpt.910) | FDA drug interaction tables for CYP enzymes and transporters (https://www.fda.gov/drugs/drug-interactions-labeling/drug-development-and-drug-interactions-table-substrates-inhibitors-and-inducers;),https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:2615,1555,ENSG00000197408,P20813,19q13.2,protein-coding gene,gene with protein product,Cytochrome P450 family 2,1001,"Core CYPs emphasized in human carcinogen metabolism, ADME, or pharmacogenomics.",https://storage.googleapis.com/public-download-files/hgnc/tsv/tsv/hgnc_complete_set.txt,2026-04-29T11:48:39.621213+00:00
CYP2C19,cytochrome P450 family 2 subfamily C member 19,HGNC:2621,Phase I,"Cytochrome P450 monooxygenases, ADME/carcinogen core",oxidation; procarcinogen activation and xenobiotic clearance,core,HGNC;XMETDB;BRENDA;CLINPGX;PHARMVAR;FDA_DDI,HGNC gene symbols and gene-family membership (https://www.genenames.org/download/; doi:10.1093/nar/gku1071) | XMetDB xenobiotic biotransformations (https://jcheminf.biomedcentral.com/articles/10.1186/s13321-016-0161-3; doi:10.1186/s13321-016-0161-3) | BRENDA enzyme functional and reaction data (https://www.brenda-enzymes.org/; doi:10.1093/nar/gkaf1113) | ClinPGx/PharmGKB pharmacogenomic annotations (https://api.pharmgkb.org/; doi:10.1002/cpz1.226) | PharmVar star-allele nomenclature (https://www.pharmvar.org/; doi:10.1002/cpt.910) | FDA drug interaction tables for CYP enzymes and transporters (https://www.fda.gov/drugs/drug-interactions-labeling/drug-development-and-drug-interactions-table-substrates-inhibitors-and-inducers;),https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:2621,1557,ENSG00000165841,P33261,10q23.33,protein-coding gene,gene with protein product,Cytochrome P450 family 2,1001,"Core CYPs emphasized in human carcinogen metabolism, ADME, or pharmacogenomics.",https://storage.googleapis.com/public-download-files/hgnc/tsv/tsv/hgnc_complete_set.txt,2026-04-29T11:48:39.621213+00:00
CYP2C8,cytochrome P450 family 2 subfamily C member 8,HGNC:2622,Phase I,"Cytochrome P450 monooxygenases, ADME/carcinogen core",oxidation; procarcinogen activation and xenobiotic clearance,core,HGNC;XMETDB;BRENDA;CLINPGX;PHARMVAR;FDA_DDI,HGNC gene symbols and gene-family membership (https://www.genenames.org/download/; doi:10.1093/nar/gku1071) | XMetDB xenobiotic biotransformations (https://jcheminf.biomedcentral.com/articles/10.1186/s13321-016-0161-3; doi:10.1186/s13321-016-0161-3) | BRENDA enzyme functional and reaction data (https://www.brenda-enzymes.org/; doi:10.1093/nar/gkaf1113) | ClinPGx/PharmGKB pharmacogenomic annotations (https://api.pharmgkb.org/; doi:10.1002/cpz1.226) | PharmVar star-allele nomenclature (https://www.pharmvar.org/; doi:10.1002/cpt.910) | FDA drug interaction tables for CYP enzymes and transporters (https://www.fda.gov/drugs/drug-interactions-labeling/drug-development-and-drug-interactions-table-substrates-inhibitors-and-inducers;),https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:2622,1558,ENSG00000138115,P10632,10q23.33,protein-coding gene,gene with protein product,Cytochrome P450 family 2,1001,"Core CYPs emphasized in human carcinogen metabolism, ADME, or pharmacogenomics.",https://storage.googleapis.com/public-download-files/hgnc/tsv/tsv/hgnc_complete_set.txt,2026-04-29T11:48:39.621213+00:00
CYP2C9,cytochrome P450 family 2 subfamily C member 9,HGNC:2623,Phase I,"Cytochrome P450 monooxygenases, ADME/carcinogen core",oxidation; procarcinogen activation and xenobiotic clearance,core,HGNC;XMETDB;BRENDA;CLINPGX;PHARMVAR;FDA_DDI,HGNC gene symbols and gene-family membership (https://www.genenames.org/download/; doi:10.1093/nar/gku1071) | XMetDB xenobiotic biotransformations (https://jcheminf.biomedcentral.com/articles/10.1186/s13321-016-0161-3; doi:10.1186/s13321-016-0161-3) | BRENDA enzyme functional and reaction data (https://www.brenda-enzymes.org/; doi:10.1093/nar/gkaf1113) | ClinPGx/PharmGKB pharmacogenomic annotations (https://api.pharmgkb.org/; doi:10.1002/cpz1.226) | PharmVar star-allele nomenclature (https://www.pharmvar.org/; doi:10.1002/cpt.910) | FDA drug interaction tables for CYP enzymes and transporters (https://www.fda.gov/drugs/drug-interactions-labeling/drug-development-and-drug-interactions-table-substrates-inhibitors-and-inducers;),https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:2623,1559,ENSG00000138109,P11712,10q23.33,protein-coding gene,gene with protein product,Cytochrome P450 family 2,1001,"Core CYPs emphasized in human carcinogen metabolism, ADME, or pharmacogenomics.",https://storage.googleapis.com/public-download-files/hgnc/tsv/tsv/hgnc_complete_set.txt,2026-04-29T11:48:39.621213+00:00
CYP2D6,cytochrome P450 family 2 subfamily D member 6 (gene/pseudogene),HGNC:2625,Phase I,"Cytochrome P450 monooxygenases, ADME/carcinogen core",oxidation; procarcinogen activation and xenobiotic clearance,core,HGNC;XMETDB;BRENDA;CLINPGX;PHARMVAR;FDA_DDI,HGNC gene symbols and gene-family membership (https://www.genenames.org/download/; doi:10.1093/nar/gku1071) | XMetDB xenobiotic biotransformations (https://jcheminf.biomedcentral.com/articles/10.1186/s13321-016-0161-3; doi:10.1186/s13321-016-0161-3) | BRENDA enzyme functional and reaction data (https://www.brenda-enzymes.org/; doi:10.1093/nar/gkaf1113) | ClinPGx/PharmGKB pharmacogenomic annotations (https://api.pharmgkb.org/; doi:10.1002/cpz1.226) | PharmVar star-allele nomenclature (https://www.pharmvar.org/; doi:10.1002/cpt.910) | FDA drug interaction tables for CYP enzymes and transporters (https://www.fda.gov/drugs/drug-interactions-labeling/drug-development-and-drug-interactions-table-substrates-inhibitors-and-inducers;),https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:2625,1565,ENSG00000100197,P10635,22q13.2,protein-coding gene,gene with protein product,Cytochrome P450 family 2,1001,"Core CYPs emphasized in human carcinogen metabolism, ADME, or pharmacogenomics.",https://storage.googleapis.com/public-download-files/hgnc/tsv/tsv/hgnc_complete_set.txt,2026-04-29T11:48:39.621213+00:00
CYP2E1,cytochrome P450 family 2 subfamily E member 1,HGNC:2631,Phase I,"Cytochrome P450 monooxygenases, ADME/carcinogen core",oxidation; procarcinogen activation and xenobiotic clearance,core,HGNC;XMETDB;BRENDA;CLINPGX;PHARMVAR;FDA_DDI,HGNC gene symbols and gene-family membership (https://www.genenames.org/download/; doi:10.1093/nar/gku1071) | XMetDB xenobiotic biotransformations (https://jcheminf.biomedcentral.com/articles/10.1186/s13321-016-0161-3; doi:10.1186/s13321-016-0161-3) | BRENDA enzyme functional and reaction data (https://www.brenda-enzymes.org/; doi:10.1093/nar/gkaf1113) | ClinPGx/PharmGKB pharmacogenomic annotations (https://api.pharmgkb.org/; doi:10.1002/cpz1.226) | PharmVar star-allele nomenclature (https://www.pharmvar.org/; doi:10.1002/cpt.910) | FDA drug interaction tables for CYP enzymes and transporters (https://www.fda.gov/drugs/drug-interactions-labeling/drug-development-and-drug-interactions-table-substrates-inhibitors-and-inducers;),https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:2631,1571,ENSG00000130649,P05181,10q26.3,protein-coding gene,gene with protein product,Cytochrome P450 family 2,1001,"Core CYPs emphasized in human carcinogen metabolism, ADME, or pharmacogenomics.",https://storage.googleapis.com/public-download-files/hgnc/tsv/tsv/hgnc_complete_set.txt,2026-04-29T11:48:39.621213+00:00
CYP3A4,cytochrome P450 family 3 subfamily A member 4,HGNC:2637,Phase I,"Cytochrome P450 monooxygenases, ADME/carcinogen core",oxidation; procarcinogen activation and xenobiotic clearance,core,HGNC;XMETDB;BRENDA;CLINPGX;PHARMVAR;FDA_DDI,HGNC gene symbols and gene-family membership (https://www.genenames.org/download/; doi:10.1093/nar/gku1071) | XMetDB xenobiotic biotransformations (https://jcheminf.biomedcentral.com/articles/10.1186/s13321-016-0161-3; doi:10.1186/s13321-016-0161-3) | BRENDA enzyme functional and reaction data (https://www.brenda-enzymes.org/; doi:10.1093/nar/gkaf1113) | ClinPGx/PharmGKB pharmacogenomic annotations (https://api.pharmgkb.org/; doi:10.1002/cpz1.226) | PharmVar star-allele nomenclature (https://www.pharmvar.org/; doi:10.1002/cpt.910) | FDA drug interaction tables for CYP enzymes and transporters (https://www.fda.gov/drugs/drug-interactions-labeling/drug-development-and-drug-interactions-table-substrates-inhibitors-and-inducers;),https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:2637,1576,ENSG00000160868,P08684,7q22.1,protein-coding gene,gene with protein product,Cytochrome P450 family 3,1002,"Core CYPs emphasized in human carcinogen metabolism, ADME, or pharmacogenomics.",https://storage.googleapis.com/public-download-files/hgnc/tsv/tsv/hgnc_complete_set.txt,2026-04-29T11:48:39.621213+00:00
CYP3A5,cytochrome P450 family 3 subfamily A member 5,HGNC:2638,Phase I,"Cytochrome P450 monooxygenases, ADME/carcinogen core",oxidation; procarcinogen activation and xenobiotic clearance,core,HGNC;XMETDB;BRENDA;CLINPGX;PHARMVAR;FDA_DDI,HGNC gene symbols and gene-family membership (https://www.genenames.org/download/; doi:10.1093/nar/gku1071) | XMetDB xenobiotic biotransformations (https://jcheminf.biomedcentral.com/articles/10.1186/s13321-016-0161-3; doi:10.1186/s13321-016-0161-3) | BRENDA enzyme functional and reaction data (https://www.brenda-enzymes.org/; doi:10.1093/nar/gkaf1113) | ClinPGx/PharmGKB pharmacogenomic annotations (https://api.pharmgkb.org/; doi:10.1002/cpz1.226) | PharmVar star-allele nomenclature (https://www.pharmvar.org/; doi:10.1002/cpt.910) | FDA drug interaction tables for CYP enzymes and transporters (https://www.fda.gov/drugs/drug-interactions-labeling/drug-development-and-drug-interactions-table-substrates-inhibitors-and-inducers;),https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:2638,1577,ENSG00000106258,P20815,7q22.1,protein-coding gene,gene with protein product,Cytochrome P450 family 3,1002,"Core CYPs emphasized in human carcinogen metabolism, ADME, or pharmacogenomics.",https://storage.googleapis.com/public-download-files/hgnc/tsv/tsv/hgnc_complete_set.txt,2026-04-29T11:48:39.621213+00:00
CYP4F2,cytochrome P450 family 4 subfamily F member 2,HGNC:2645,Phase I,"Cytochrome P450 monooxygenases, ADME/carcinogen core",oxidation; procarcinogen activation and xenobiotic clearance,core,HGNC;XMETDB;BRENDA;CLINPGX;PHARMVAR;FDA_DDI,HGNC gene symbols and gene-family membership (https://www.genenames.org/download/; doi:10.1093/nar/gku1071) | XMetDB xenobiotic biotransformations (https://jcheminf.biomedcentral.com/articles/10.1186/s13321-016-0161-3; doi:10.1186/s13321-016-0161-3) | BRENDA enzyme functional and reaction data (https://www.brenda-enzymes.org/; doi:10.1093/nar/gkaf1113) | ClinPGx/PharmGKB pharmacogenomic annotations (https://api.pharmgkb.org/; doi:10.1002/cpz1.226) | PharmVar star-allele nomenclature (https://www.pharmvar.org/; doi:10.1002/cpt.910) | FDA drug interaction tables for CYP enzymes and transporters (https://www.fda.gov/drugs/drug-interactions-labeling/drug-development-and-drug-interactions-table-substrates-inhibitors-and-inducers;),https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:2645,8529,ENSG00000186115,P78329,19p13.12,protein-coding gene,gene with protein product,Cytochrome P450 family 4,1003,"Core CYPs emphasized in human carcinogen metabolism, ADME, or pharmacogenomics.",https://storage.googleapis.com/public-download-files/hgnc/tsv/tsv/hgnc_complete_set.txt,2026-04-29T11:48:39.621213+00:00
EPHX1,epoxide hydrolase 1,HGNC:3401,Phase I,Epoxide hydrolases,epoxide hydrolysis; detoxication of simple epoxides and PAH dihydrodiol formation,core,HGNC;XMETDB;BRENDA;CLINPGX,HGNC gene symbols and gene-family membership (https://www.genenames.org/download/; doi:10.1093/nar/gku1071) | XMetDB xenobiotic biotransformations (https://jcheminf.biomedcentral.com/articles/10.1186/s13321-016-0161-3; doi:10.1186/s13321-016-0161-3) | BRENDA enzyme functional and reaction data (https://www.brenda-enzymes.org/; doi:10.1093/nar/gkaf1113) | ClinPGx/PharmGKB pharmacogenomic annotations (https://api.pharmgkb.org/; doi:10.1002/cpz1.226),https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:3401,2052,ENSG00000143819,P07099,1q42.12,protein-coding gene,gene with protein product,Abhydrolase domain containing,4,,https://storage.googleapis.com/public-download-files/hgnc/tsv/tsv/hgnc_complete_set.txt,2026-04-29T11:48:39.621213+00:00
EPHX2,epoxide hydrolase 2,HGNC:3402,Phase I,Epoxide hydrolases,epoxide hydrolysis; detoxication of simple epoxides and PAH dihydrodiol formation,core,HGNC;XMETDB;BRENDA;CLINPGX,HGNC gene symbols and gene-family membership (https://www.genenames.org/download/; doi:10.1093/nar/gku1071) | XMetDB xenobiotic biotransformations (https://jcheminf.biomedcentral.com/articles/10.1186/s13321-016-0161-3; doi:10.1186/s13321-016-0161-3) | BRENDA enzyme functional and reaction data (https://www.brenda-enzymes.org/; doi:10.1093/nar/gkaf1113) | ClinPGx/PharmGKB pharmacogenomic annotations (https://api.pharmgkb.org/; doi:10.1002/cpz1.226),https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:3402,2053,ENSG00000120915,P34913,8p21.2-p21.1,protein-coding gene,gene with protein product,Abhydrolase domain containing|HAD Asp-based non-protein phosphatases,4|1045,,https://storage.googleapis.com/public-download-files/hgnc/tsv/tsv/hgnc_complete_set.txt,2026-04-29T11:48:39.621213+00:00
FMO1,flavin containing dimethylaniline monoxygenase 1,HGNC:3769,Phase I,Flavin-containing monooxygenases,heteroatom oxidation; often detoxication-biased Phase I metabolism,core,HGNC;XMETDB;BRENDA,HGNC gene symbols and gene-family membership (https://www.genenames.org/download/; doi:10.1093/nar/gku1071) | XMetDB xenobiotic biotransformations (https://jcheminf.biomedcentral.com/articles/10.1186/s13321-016-0161-3; doi:10.1186/s13321-016-0161-3) | BRENDA enzyme functional and reaction data (https://www.brenda-enzymes.org/; doi:10.1093/nar/gkaf1113),https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:3769,2326,ENSG00000010932,Q01740,1q24.3,protein-coding gene,gene with protein product,Flavin containing monooxygenases|Flavoproteins,1667|2258,,https://storage.googleapis.com/public-download-files/hgnc/tsv/tsv/hgnc_complete_set.txt,2026-04-29T11:48:39.621213+00:00
FMO2,flavin containing dimethylaniline monoxygenase 2,HGNC:3770,Phase I,Flavin-containing monooxygenases,heteroatom oxidation; often detoxication-biased Phase I metabolism,core,HGNC;XMETDB;BRENDA,HGNC gene symbols and gene-family membership (https://www.genenames.org/download/; doi:10.1093/nar/gku1071) | XMetDB xenobiotic biotransformations (https://jcheminf.biomedcentral.com/articles/10.1186/s13321-016-0161-3; doi:10.1186/s13321-016-0161-3) | BRENDA enzyme functional and reaction data (https://www.brenda-enzymes.org/; doi:10.1093/nar/gkaf1113),https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:3770,2327,ENSG00000094963,Q99518,1q24.3,protein-coding gene,gene with protein product,Flavin containing monooxygenases|Flavoproteins,1667|2258,,https://storage.googleapis.com/public-download-files/hgnc/tsv/tsv/hgnc_complete_set.txt,2026-04-29T11:48:39.621213+00:00
FMO3,flavin containing dimethylaniline monoxygenase 3,HGNC:3771,Phase I,Flavin-containing monooxygenases,heteroatom oxidation; often detoxication-biased Phase I metabolism,core,HGNC;XMETDB;BRENDA,HGNC gene symbols and gene-family membership (https://www.genenames.org/download/; doi:10.1093/nar/gku1071) | XMetDB xenobiotic biotransformations (https://jcheminf.biomedcentral.com/articles/10.1186/s13321-016-0161-3; doi:10.1186/s13321-016-0161-3) | BRENDA enzyme functional and reaction data (https://www.brenda-enzymes.org/; doi:10.1093/nar/gkaf1113),https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:3771,2328,ENSG00000007933,P31513,1q24.3,protein-coding gene,gene with protein product,Flavin containing monooxygenases|MicroRNA protein coding host genes|Flavoproteins,1667|1691|2258,,https://storage.googleapis.com/public-download-files/hgnc/tsv/tsv/hgnc_complete_set.txt,2026-04-29T11:48:39.621213+00:00
FMO4,flavin containing dimethylaniline monoxygenase 4,HGNC:3772,Phase I,Flavin-containing monooxygenases,heteroatom oxidation; often detoxication-biased Phase I metabolism,core,HGNC;XMETDB;BRENDA,HGNC gene symbols and gene-family membership (https://www.genenames.org/download/; doi:10.1093/nar/gku1071) | XMetDB xenobiotic biotransformations (https://jcheminf.biomedcentral.com/articles/10.1186/s13321-016-0161-3; doi:10.1186/s13321-016-0161-3) | BRENDA enzyme functional and reaction data (https://www.brenda-enzymes.org/; doi:10.1093/nar/gkaf1113),https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:3772,2329,ENSG00000076258,P31512,1q24.3,protein-coding gene,gene with protein product,Flavin containing monooxygenases|Flavoproteins,1667|2258,,https://storage.googleapis.com/public-download-files/hgnc/tsv/tsv/hgnc_complete_set.txt,2026-04-29T11:48:39.621213+00:00
FMO5,flavin containing dimethylaniline monoxygenase 5,HGNC:3773,Phase I,Flavin-containing monooxygenases,heteroatom oxidation; often detoxication-biased Phase I metabolism,core,HGNC;XMETDB;BRENDA,HGNC gene symbols and gene-family membership (https://www.genenames.org/download/; doi:10.1093/nar/gku1071) | XMetDB xenobiotic biotransformations (https://jcheminf.biomedcentral.com/articles/10.1186/s13321-016-0161-3; doi:10.1186/s13321-016-0161-3) | BRENDA enzyme functional and reaction data (https://www.brenda-enzymes.org/; doi:10.1093/nar/gkaf1113),https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:3773,2330,ENSG00000131781,P49326,1q21.1,protein-coding gene,gene with protein product,Flavin containing monooxygenases|Flavoproteins,1667|2258,,https://storage.googleapis.com/public-download-files/hgnc/tsv/tsv/hgnc_complete_set.txt,2026-04-29T11:48:39.621213+00:00
FMOD,fibromodulin,HGNC:3774,Phase I,Flavin-containing monooxygenases,heteroatom oxidation; often detoxication-biased Phase I metabolism,core,HGNC;XMETDB;BRENDA,HGNC gene symbols and gene-family membership (https://www.genenames.org/download/; doi:10.1093/nar/gku1071) | XMetDB xenobiotic biotransformations (https://jcheminf.biomedcentral.com/articles/10.1186/s13321-016-0161-3; doi:10.1186/s13321-016-0161-3) | BRENDA enzyme functional and reaction data (https://www.brenda-enzymes.org/; doi:10.1093/nar/gkaf1113),https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:3774,2331,ENSG00000122176,Q06828,1q32.1,protein-coding gene,gene with protein product,Small leucine rich repeat proteoglycans,573,,https://storage.googleapis.com/public-download-files/hgnc/tsv/tsv/hgnc_complete_set.txt,2026-04-29T11:48:39.621213+00:00
MPO,myeloperoxidase,HGNC:7218,Phase I,Inflammation-linked oxidases and peroxidases,peroxidase/co-oxidation routes for local carcinogen activation,core,HGNC;XMETDB;BRENDA,HGNC gene symbols and gene-family membership (https://www.genenames.org/download/; doi:10.1093/nar/gku1071) | XMetDB xenobiotic biotransformations (https://jcheminf.biomedcentral.com/articles/10.1186/s13321-016-0161-3; doi:10.1186/s13321-016-0161-3) | BRENDA enzyme functional and reaction data (https://www.brenda-enzymes.org/; doi:10.1093/nar/gkaf1113),https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:7218,4353,ENSG00000005381,P05164,17q22,protein-coding gene,gene with protein product,Heme peroxidase family,3476,,https://storage.googleapis.com/public-download-files/hgnc/tsv/tsv/hgnc_complete_set.txt,2026-04-29T11:48:39.621213+00:00
PTGS1,prostaglandin-endoperoxide synthase 1,HGNC:9604,Phase I,Inflammation-linked oxidases and peroxidases,peroxidase/co-oxidation routes for local carcinogen activation,core,HGNC;XMETDB;BRENDA,HGNC gene symbols and gene-family membership (https://www.genenames.org/download/; doi:10.1093/nar/gku1071) | XMetDB xenobiotic biotransformations (https://jcheminf.biomedcentral.com/articles/10.1186/s13321-016-0161-3; doi:10.1186/s13321-016-0161-3) | BRENDA enzyme functional and reaction data (https://www.brenda-enzymes.org/; doi:10.1093/nar/gkaf1113),https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:9604,5742,ENSG00000095303,P23219,9q33.2,protein-coding gene,gene with protein product,Prostaglandin-endoperoxide synthase family,3441,,https://storage.googleapis.com/public-download-files/hgnc/tsv/tsv/hgnc_complete_set.txt,2026-04-29T11:48:39.621213+00:00
PTGS2,prostaglandin-endoperoxide synthase 2,HGNC:9605,Phase I,Inflammation-linked oxidases and peroxidases,peroxidase/co-oxidation routes for local carcinogen activation,core,HGNC;XMETDB;BRENDA,HGNC gene symbols and gene-family membership (https://www.genenames.org/download/; doi:10.1093/nar/gku1071) | XMetDB xenobiotic biotransformations (https://jcheminf.biomedcentral.com/articles/10.1186/s13321-016-0161-3; doi:10.1186/s13321-016-0161-3) | BRENDA enzyme functional and reaction data (https://www.brenda-enzymes.org/; doi:10.1093/nar/gkaf1113),https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:9605,5743,ENSG00000073756,P35354,1q31.1,protein-coding gene,gene with protein product,Prostaglandin-endoperoxide synthase family,3441,,https://storage.googleapis.com/public-download-files/hgnc/tsv/tsv/hgnc_complete_set.txt,2026-04-29T11:48:39.621213+00:00
AOX1,aldehyde oxidase 1,HGNC:553,Phase I,Molybdo-flavoenzymes,oxidation and nitroreduction under low-oxygen conditions,core,HGNC;XMETDB;BRENDA,HGNC gene symbols and gene-family membership (https://www.genenames.org/download/; doi:10.1093/nar/gku1071) | XMetDB xenobiotic biotransformations (https://jcheminf.biomedcentral.com/articles/10.1186/s13321-016-0161-3; doi:10.1186/s13321-016-0161-3) | BRENDA enzyme functional and reaction data (https://www.brenda-enzymes.org/; doi:10.1093/nar/gkaf1113),https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:553,316,ENSG00000138356,Q06278,2q33.1,protein-coding gene,gene with protein product,Flavoproteins|Xanthine dehydrogenase/aldehyde oxidase family,2258|3505,,https://storage.googleapis.com/public-download-files/hgnc/tsv/tsv/hgnc_complete_set.txt,2026-04-29T11:48:39.621213+00:00
XDH,xanthine dehydrogenase,HGNC:12805,Phase I,Molybdo-flavoenzymes,oxidation and nitroreduction under low-oxygen conditions,core,HGNC;XMETDB;BRENDA,HGNC gene symbols and gene-family membership (https://www.genenames.org/download/; doi:10.1093/nar/gku1071) | XMetDB xenobiotic biotransformations (https://jcheminf.biomedcentral.com/articles/10.1186/s13321-016-0161-3; doi:10.1186/s13321-016-0161-3) | BRENDA enzyme functional and reaction data (https://www.brenda-enzymes.org/; doi:10.1093/nar/gkaf1113),https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:12805,7498,ENSG00000158125,P47989,2p23.1,protein-coding gene,gene with protein product,Flavoproteins|Xanthine dehydrogenase/aldehyde oxidase family,2258|3505,,https://storage.googleapis.com/public-download-files/hgnc/tsv/tsv/hgnc_complete_set.txt,2026-04-29T11:48:39.621213+00:00
MAOA,monoamine oxidase A,HGNC:6833,Phase I,Monoamine oxidases,oxidative deamination of xenobiotic and endogenous amines,core,HGNC;XMETDB;BRENDA,HGNC gene symbols and gene-family membership (https://www.genenames.org/download/; doi:10.1093/nar/gku1071) | XMetDB xenobiotic biotransformations (https://jcheminf.biomedcentral.com/articles/10.1186/s13321-016-0161-3; doi:10.1186/s13321-016-0161-3) | BRENDA enzyme functional and reaction data (https://www.brenda-enzymes.org/; doi:10.1093/nar/gkaf1113),https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:6833,4128,ENSG00000189221,P21397,Xp11.3,protein-coding gene,gene with protein product,Flavoproteins,2258,,https://storage.googleapis.com/public-download-files/hgnc/tsv/tsv/hgnc_complete_set.txt,2026-04-29T11:48:39.621213+00:00
