symbol,name,hgnc_id,phase,family,role,tier,reference_ids,references,hgnc_url,entrez_id,ensembl_gene_id,uniprot_ids,location,locus_group,locus_type,gene_group,gene_group_id,rule_note,source_url,source_downloaded_at
SLC22A4,solute carrier family 22 member 4,HGNC:10968,Phase III,"SLC/SLCO uptake and bidirectional ADME transporters, core","uptake, exchange, or facilitated transport of drugs, metabolites, bile acids, and organic ions",core,HGNC;TCDB;FDA_DDI;SLC_TABLES;ISTRANSBASE;CLINPGX;PHARMVAR,HGNC gene symbols and gene-family membership (https://www.genenames.org/download/; doi:10.1093/nar/gku1071) | Transporter Classification Database (https://tcdb.org/; doi:10.1093/nar/gkaa1004) | FDA drug interaction tables for CYP enzymes and transporters (https://www.fda.gov/drugs/drug-interactions-labeling/drug-development-and-drug-interactions-table-substrates-inhibitors-and-inducers;) | SLC Tables solute-carrier family and member curation (https://www.bioparadigms.org/slc/;) | ISTransbase drug transporter substrates/inhibitors (https://istransbase.scbdd.com/; doi:10.1093/database/baae053) | ClinPGx/PharmGKB pharmacogenomic annotations (https://api.pharmgkb.org/; doi:10.1002/cpz1.226) | PharmVar star-allele nomenclature (https://www.pharmvar.org/; doi:10.1002/cpt.910),https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10968,6583,ENSG00000197208,Q9H015,5q31.1,protein-coding gene,gene with protein product,Solute carrier family 22,2173,,https://storage.googleapis.com/public-download-files/hgnc/tsv/tsv/hgnc_complete_set.txt,2026-04-29T11:48:39.621213+00:00
SLC22A5,solute carrier family 22 member 5,HGNC:10969,Phase III,"SLC/SLCO uptake and bidirectional ADME transporters, core","uptake, exchange, or facilitated transport of drugs, metabolites, bile acids, and organic ions",core,HGNC;TCDB;FDA_DDI;SLC_TABLES;ISTRANSBASE;CLINPGX;PHARMVAR,HGNC gene symbols and gene-family membership (https://www.genenames.org/download/; doi:10.1093/nar/gku1071) | Transporter Classification Database (https://tcdb.org/; doi:10.1093/nar/gkaa1004) | FDA drug interaction tables for CYP enzymes and transporters (https://www.fda.gov/drugs/drug-interactions-labeling/drug-development-and-drug-interactions-table-substrates-inhibitors-and-inducers;) | SLC Tables solute-carrier family and member curation (https://www.bioparadigms.org/slc/;) | ISTransbase drug transporter substrates/inhibitors (https://istransbase.scbdd.com/; doi:10.1093/database/baae053) | ClinPGx/PharmGKB pharmacogenomic annotations (https://api.pharmgkb.org/; doi:10.1002/cpz1.226) | PharmVar star-allele nomenclature (https://www.pharmvar.org/; doi:10.1002/cpt.910),https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10969,6584,ENSG00000197375,O76082,5q31.1,protein-coding gene,gene with protein product,Solute carrier family 22,2173,,https://storage.googleapis.com/public-download-files/hgnc/tsv/tsv/hgnc_complete_set.txt,2026-04-29T11:48:39.621213+00:00
SLC22A6,solute carrier family 22 member 6,HGNC:10970,Phase III,"SLC/SLCO uptake and bidirectional ADME transporters, core","uptake, exchange, or facilitated transport of drugs, metabolites, bile acids, and organic ions",core,HGNC;TCDB;FDA_DDI;SLC_TABLES;ISTRANSBASE;CLINPGX;PHARMVAR,HGNC gene symbols and gene-family membership (https://www.genenames.org/download/; doi:10.1093/nar/gku1071) | Transporter Classification Database (https://tcdb.org/; doi:10.1093/nar/gkaa1004) | FDA drug interaction tables for CYP enzymes and transporters (https://www.fda.gov/drugs/drug-interactions-labeling/drug-development-and-drug-interactions-table-substrates-inhibitors-and-inducers;) | SLC Tables solute-carrier family and member curation (https://www.bioparadigms.org/slc/;) | ISTransbase drug transporter substrates/inhibitors (https://istransbase.scbdd.com/; doi:10.1093/database/baae053) | ClinPGx/PharmGKB pharmacogenomic annotations (https://api.pharmgkb.org/; doi:10.1002/cpz1.226) | PharmVar star-allele nomenclature (https://www.pharmvar.org/; doi:10.1002/cpt.910),https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10970,9356,ENSG00000197901,Q4U2R8,11q12.3,protein-coding gene,gene with protein product,Solute carrier family 22,2173,,https://storage.googleapis.com/public-download-files/hgnc/tsv/tsv/hgnc_complete_set.txt,2026-04-29T11:48:39.621213+00:00
SLC22A7,solute carrier family 22 member 7,HGNC:10971,Phase III,"SLC/SLCO uptake and bidirectional ADME transporters, core","uptake, exchange, or facilitated transport of drugs, metabolites, bile acids, and organic ions",core,HGNC;TCDB;FDA_DDI;SLC_TABLES;ISTRANSBASE;CLINPGX;PHARMVAR,HGNC gene symbols and gene-family membership (https://www.genenames.org/download/; doi:10.1093/nar/gku1071) | Transporter Classification Database (https://tcdb.org/; doi:10.1093/nar/gkaa1004) | FDA drug interaction tables for CYP enzymes and transporters (https://www.fda.gov/drugs/drug-interactions-labeling/drug-development-and-drug-interactions-table-substrates-inhibitors-and-inducers;) | SLC Tables solute-carrier family and member curation (https://www.bioparadigms.org/slc/;) | ISTransbase drug transporter substrates/inhibitors (https://istransbase.scbdd.com/; doi:10.1093/database/baae053) | ClinPGx/PharmGKB pharmacogenomic annotations (https://api.pharmgkb.org/; doi:10.1002/cpz1.226) | PharmVar star-allele nomenclature (https://www.pharmvar.org/; doi:10.1002/cpt.910),https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10971,10864,ENSG00000137204,Q9Y694,6p21.1,protein-coding gene,gene with protein product,Solute carrier family 22,2173,,https://storage.googleapis.com/public-download-files/hgnc/tsv/tsv/hgnc_complete_set.txt,2026-04-29T11:48:39.621213+00:00
SLC22A8,solute carrier family 22 member 8,HGNC:10972,Phase III,"SLC/SLCO uptake and bidirectional ADME transporters, core","uptake, exchange, or facilitated transport of drugs, metabolites, bile acids, and organic ions",core,HGNC;TCDB;FDA_DDI;SLC_TABLES;ISTRANSBASE;CLINPGX;PHARMVAR,HGNC gene symbols and gene-family membership (https://www.genenames.org/download/; doi:10.1093/nar/gku1071) | Transporter Classification Database (https://tcdb.org/; doi:10.1093/nar/gkaa1004) | FDA drug interaction tables for CYP enzymes and transporters (https://www.fda.gov/drugs/drug-interactions-labeling/drug-development-and-drug-interactions-table-substrates-inhibitors-and-inducers;) | SLC Tables solute-carrier family and member curation (https://www.bioparadigms.org/slc/;) | ISTransbase drug transporter substrates/inhibitors (https://istransbase.scbdd.com/; doi:10.1093/database/baae053) | ClinPGx/PharmGKB pharmacogenomic annotations (https://api.pharmgkb.org/; doi:10.1002/cpz1.226) | PharmVar star-allele nomenclature (https://www.pharmvar.org/; doi:10.1002/cpt.910),https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10972,9376,ENSG00000149452,Q8TCC7,11q12.3,protein-coding gene,gene with protein product,Solute carrier family 22,2173,,https://storage.googleapis.com/public-download-files/hgnc/tsv/tsv/hgnc_complete_set.txt,2026-04-29T11:48:39.621213+00:00
SLC29A1,solute carrier family 29 member 1 (Augustine blood group),HGNC:11003,Phase III,"SLC/SLCO uptake and bidirectional ADME transporters, core","uptake, exchange, or facilitated transport of drugs, metabolites, bile acids, and organic ions",core,HGNC;TCDB;FDA_DDI;SLC_TABLES;ISTRANSBASE;CLINPGX;PHARMVAR,HGNC gene symbols and gene-family membership (https://www.genenames.org/download/; doi:10.1093/nar/gku1071) | Transporter Classification Database (https://tcdb.org/; doi:10.1093/nar/gkaa1004) | FDA drug interaction tables for CYP enzymes and transporters (https://www.fda.gov/drugs/drug-interactions-labeling/drug-development-and-drug-interactions-table-substrates-inhibitors-and-inducers;) | SLC Tables solute-carrier family and member curation (https://www.bioparadigms.org/slc/;) | ISTransbase drug transporter substrates/inhibitors (https://istransbase.scbdd.com/; doi:10.1093/database/baae053) | ClinPGx/PharmGKB pharmacogenomic annotations (https://api.pharmgkb.org/; doi:10.1002/cpz1.226) | PharmVar star-allele nomenclature (https://www.pharmvar.org/; doi:10.1002/cpt.910),https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:11003,2030,ENSG00000112759,Q99808,6p21.1,protein-coding gene,gene with protein product,Blood group antigens|Solute carrier family 29,454|2180,,https://storage.googleapis.com/public-download-files/hgnc/tsv/tsv/hgnc_complete_set.txt,2026-04-29T11:48:39.621213+00:00
SLC29A2,solute carrier family 29 member 2,HGNC:11004,Phase III,"SLC/SLCO uptake and bidirectional ADME transporters, core","uptake, exchange, or facilitated transport of drugs, metabolites, bile acids, and organic ions",core,HGNC;TCDB;FDA_DDI;SLC_TABLES;ISTRANSBASE;CLINPGX;PHARMVAR,HGNC gene symbols and gene-family membership (https://www.genenames.org/download/; doi:10.1093/nar/gku1071) | Transporter Classification Database (https://tcdb.org/; doi:10.1093/nar/gkaa1004) | FDA drug interaction tables for CYP enzymes and transporters (https://www.fda.gov/drugs/drug-interactions-labeling/drug-development-and-drug-interactions-table-substrates-inhibitors-and-inducers;) | SLC Tables solute-carrier family and member curation (https://www.bioparadigms.org/slc/;) | ISTransbase drug transporter substrates/inhibitors (https://istransbase.scbdd.com/; doi:10.1093/database/baae053) | ClinPGx/PharmGKB pharmacogenomic annotations (https://api.pharmgkb.org/; doi:10.1002/cpz1.226) | PharmVar star-allele nomenclature (https://www.pharmvar.org/; doi:10.1002/cpt.910),https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:11004,3177,ENSG00000174669,Q14542,11q13.2,protein-coding gene,gene with protein product,Solute carrier family 29,2180,,https://storage.googleapis.com/public-download-files/hgnc/tsv/tsv/hgnc_complete_set.txt,2026-04-29T11:48:39.621213+00:00
SLC31A1,solute carrier family 31 member 1,HGNC:11016,Phase III,"SLC/SLCO uptake and bidirectional ADME transporters, core","uptake, exchange, or facilitated transport of drugs, metabolites, bile acids, and organic ions",core,HGNC;TCDB;FDA_DDI;SLC_TABLES;ISTRANSBASE;CLINPGX;PHARMVAR,HGNC gene symbols and gene-family membership (https://www.genenames.org/download/; doi:10.1093/nar/gku1071) | Transporter Classification Database (https://tcdb.org/; doi:10.1093/nar/gkaa1004) | FDA drug interaction tables for CYP enzymes and transporters (https://www.fda.gov/drugs/drug-interactions-labeling/drug-development-and-drug-interactions-table-substrates-inhibitors-and-inducers;) | SLC Tables solute-carrier family and member curation (https://www.bioparadigms.org/slc/;) | ISTransbase drug transporter substrates/inhibitors (https://istransbase.scbdd.com/; doi:10.1093/database/baae053) | ClinPGx/PharmGKB pharmacogenomic annotations (https://api.pharmgkb.org/; doi:10.1002/cpz1.226) | PharmVar star-allele nomenclature (https://www.pharmvar.org/; doi:10.1002/cpt.910),https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:11016,1317,ENSG00000136868,O15431,9q32,protein-coding gene,gene with protein product,Solute carrier family 31,2182,,https://storage.googleapis.com/public-download-files/hgnc/tsv/tsv/hgnc_complete_set.txt,2026-04-29T11:48:39.621213+00:00
SLC31A2,solute carrier family 31 member 2,HGNC:11017,Phase III,"SLC/SLCO uptake and bidirectional ADME transporters, core","uptake, exchange, or facilitated transport of drugs, metabolites, bile acids, and organic ions",core,HGNC;TCDB;FDA_DDI;SLC_TABLES;ISTRANSBASE;CLINPGX;PHARMVAR,HGNC gene symbols and gene-family membership (https://www.genenames.org/download/; doi:10.1093/nar/gku1071) | Transporter Classification Database (https://tcdb.org/; doi:10.1093/nar/gkaa1004) | FDA drug interaction tables for CYP enzymes and transporters (https://www.fda.gov/drugs/drug-interactions-labeling/drug-development-and-drug-interactions-table-substrates-inhibitors-and-inducers;) | SLC Tables solute-carrier family and member curation (https://www.bioparadigms.org/slc/;) | ISTransbase drug transporter substrates/inhibitors (https://istransbase.scbdd.com/; doi:10.1093/database/baae053) | ClinPGx/PharmGKB pharmacogenomic annotations (https://api.pharmgkb.org/; doi:10.1002/cpz1.226) | PharmVar star-allele nomenclature (https://www.pharmvar.org/; doi:10.1002/cpt.910),https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:11017,1318,ENSG00000136867,O15432,9q32,protein-coding gene,gene with protein product,Solute carrier family 31,2182,,https://storage.googleapis.com/public-download-files/hgnc/tsv/tsv/hgnc_complete_set.txt,2026-04-29T11:48:39.621213+00:00
SLC47A1,solute carrier family 47 member 1,HGNC:25588,Phase III,"SLC/SLCO uptake and bidirectional ADME transporters, core","uptake, exchange, or facilitated transport of drugs, metabolites, bile acids, and organic ions",core,HGNC;TCDB;FDA_DDI;SLC_TABLES;ISTRANSBASE;CLINPGX;PHARMVAR,HGNC gene symbols and gene-family membership (https://www.genenames.org/download/; doi:10.1093/nar/gku1071) | Transporter Classification Database (https://tcdb.org/; doi:10.1093/nar/gkaa1004) | FDA drug interaction tables for CYP enzymes and transporters (https://www.fda.gov/drugs/drug-interactions-labeling/drug-development-and-drug-interactions-table-substrates-inhibitors-and-inducers;) | SLC Tables solute-carrier family and member curation (https://www.bioparadigms.org/slc/;) | ISTransbase drug transporter substrates/inhibitors (https://istransbase.scbdd.com/; doi:10.1093/database/baae053) | ClinPGx/PharmGKB pharmacogenomic annotations (https://api.pharmgkb.org/; doi:10.1002/cpz1.226) | PharmVar star-allele nomenclature (https://www.pharmvar.org/; doi:10.1002/cpt.910),https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:25588,55244,ENSG00000142494,Q96FL8,17p11.2,protein-coding gene,gene with protein product,Small nucleolar RNA protein coding host genes|Solute carrier family 47,1835|2197,,https://storage.googleapis.com/public-download-files/hgnc/tsv/tsv/hgnc_complete_set.txt,2026-04-29T11:48:39.621213+00:00
SLC47A2,solute carrier family 47 member 2,HGNC:26439,Phase III,"SLC/SLCO uptake and bidirectional ADME transporters, core","uptake, exchange, or facilitated transport of drugs, metabolites, bile acids, and organic ions",core,HGNC;TCDB;FDA_DDI;SLC_TABLES;ISTRANSBASE;CLINPGX;PHARMVAR,HGNC gene symbols and gene-family membership (https://www.genenames.org/download/; doi:10.1093/nar/gku1071) | Transporter Classification Database (https://tcdb.org/; doi:10.1093/nar/gkaa1004) | FDA drug interaction tables for CYP enzymes and transporters (https://www.fda.gov/drugs/drug-interactions-labeling/drug-development-and-drug-interactions-table-substrates-inhibitors-and-inducers;) | SLC Tables solute-carrier family and member curation (https://www.bioparadigms.org/slc/;) | ISTransbase drug transporter substrates/inhibitors (https://istransbase.scbdd.com/; doi:10.1093/database/baae053) | ClinPGx/PharmGKB pharmacogenomic annotations (https://api.pharmgkb.org/; doi:10.1002/cpz1.226) | PharmVar star-allele nomenclature (https://www.pharmvar.org/; doi:10.1002/cpt.910),https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:26439,146802,ENSG00000180638,Q86VL8,17p11.2,protein-coding gene,gene with protein product,Solute carrier family 47,2197,,https://storage.googleapis.com/public-download-files/hgnc/tsv/tsv/hgnc_complete_set.txt,2026-04-29T11:48:39.621213+00:00
SLC51A,solute carrier family 51 member A,HGNC:29955,Phase III,"SLC/SLCO uptake and bidirectional ADME transporters, core","uptake, exchange, or facilitated transport of drugs, metabolites, bile acids, and organic ions",core,HGNC;TCDB;FDA_DDI;SLC_TABLES;ISTRANSBASE;CLINPGX;PHARMVAR,HGNC gene symbols and gene-family membership (https://www.genenames.org/download/; doi:10.1093/nar/gku1071) | Transporter Classification Database (https://tcdb.org/; doi:10.1093/nar/gkaa1004) | FDA drug interaction tables for CYP enzymes and transporters (https://www.fda.gov/drugs/drug-interactions-labeling/drug-development-and-drug-interactions-table-substrates-inhibitors-and-inducers;) | SLC Tables solute-carrier family and member curation (https://www.bioparadigms.org/slc/;) | ISTransbase drug transporter substrates/inhibitors (https://istransbase.scbdd.com/; doi:10.1093/database/baae053) | ClinPGx/PharmGKB pharmacogenomic annotations (https://api.pharmgkb.org/; doi:10.1002/cpz1.226) | PharmVar star-allele nomenclature (https://www.pharmvar.org/; doi:10.1002/cpt.910),https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:29955,200931,ENSG00000163959,Q86UW1,3q29,protein-coding gene,gene with protein product,Solute carrier family 51,2274,,https://storage.googleapis.com/public-download-files/hgnc/tsv/tsv/hgnc_complete_set.txt,2026-04-29T11:48:39.621213+00:00
SLC51B,SLC51 subunit beta,HGNC:29956,Phase III,"SLC/SLCO uptake and bidirectional ADME transporters, core","uptake, exchange, or facilitated transport of drugs, metabolites, bile acids, and organic ions",core,HGNC;TCDB;FDA_DDI;SLC_TABLES;ISTRANSBASE;CLINPGX;PHARMVAR,HGNC gene symbols and gene-family membership (https://www.genenames.org/download/; doi:10.1093/nar/gku1071) | Transporter Classification Database (https://tcdb.org/; doi:10.1093/nar/gkaa1004) | FDA drug interaction tables for CYP enzymes and transporters (https://www.fda.gov/drugs/drug-interactions-labeling/drug-development-and-drug-interactions-table-substrates-inhibitors-and-inducers;) | SLC Tables solute-carrier family and member curation (https://www.bioparadigms.org/slc/;) | ISTransbase drug transporter substrates/inhibitors (https://istransbase.scbdd.com/; doi:10.1093/database/baae053) | ClinPGx/PharmGKB pharmacogenomic annotations (https://api.pharmgkb.org/; doi:10.1002/cpz1.226) | PharmVar star-allele nomenclature (https://www.pharmvar.org/; doi:10.1002/cpt.910),https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:29956,123264,ENSG00000186198,Q86UW2,15q22.31,protein-coding gene,gene with protein product,,,,https://storage.googleapis.com/public-download-files/hgnc/tsv/tsv/hgnc_complete_set.txt,2026-04-29T11:48:39.621213+00:00
SLCO1A2,solute carrier organic anion transporter family member 1A2,HGNC:10956,Phase III,"SLC/SLCO uptake and bidirectional ADME transporters, core","uptake, exchange, or facilitated transport of drugs, metabolites, bile acids, and organic ions",core,HGNC;TCDB;FDA_DDI;SLC_TABLES;ISTRANSBASE;CLINPGX;PHARMVAR,HGNC gene symbols and gene-family membership (https://www.genenames.org/download/; doi:10.1093/nar/gku1071) | Transporter Classification Database (https://tcdb.org/; doi:10.1093/nar/gkaa1004) | FDA drug interaction tables for CYP enzymes and transporters (https://www.fda.gov/drugs/drug-interactions-labeling/drug-development-and-drug-interactions-table-substrates-inhibitors-and-inducers;) | SLC Tables solute-carrier family and member curation (https://www.bioparadigms.org/slc/;) | ISTransbase drug transporter substrates/inhibitors (https://istransbase.scbdd.com/; doi:10.1093/database/baae053) | ClinPGx/PharmGKB pharmacogenomic annotations (https://api.pharmgkb.org/; doi:10.1002/cpz1.226) | PharmVar star-allele nomenclature (https://www.pharmvar.org/; doi:10.1002/cpt.910),https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10956,6579,ENSG00000084453,P46721,12p12.1,protein-coding gene,gene with protein product,Solute carrier organic anion transporter family,2216,,https://storage.googleapis.com/public-download-files/hgnc/tsv/tsv/hgnc_complete_set.txt,2026-04-29T11:48:39.621213+00:00
SLCO1B1,solute carrier organic anion transporter family member 1B1,HGNC:10959,Phase III,"SLC/SLCO uptake and bidirectional ADME transporters, core","uptake, exchange, or facilitated transport of drugs, metabolites, bile acids, and organic ions",core,HGNC;TCDB;FDA_DDI;SLC_TABLES;ISTRANSBASE;CLINPGX;PHARMVAR,HGNC gene symbols and gene-family membership (https://www.genenames.org/download/; doi:10.1093/nar/gku1071) | Transporter Classification Database (https://tcdb.org/; doi:10.1093/nar/gkaa1004) | FDA drug interaction tables for CYP enzymes and transporters (https://www.fda.gov/drugs/drug-interactions-labeling/drug-development-and-drug-interactions-table-substrates-inhibitors-and-inducers;) | SLC Tables solute-carrier family and member curation (https://www.bioparadigms.org/slc/;) | ISTransbase drug transporter substrates/inhibitors (https://istransbase.scbdd.com/; doi:10.1093/database/baae053) | ClinPGx/PharmGKB pharmacogenomic annotations (https://api.pharmgkb.org/; doi:10.1002/cpz1.226) | PharmVar star-allele nomenclature (https://www.pharmvar.org/; doi:10.1002/cpt.910),https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10959,10599,ENSG00000134538,Q9Y6L6,12p12.1,protein-coding gene,gene with protein product,Solute carrier organic anion transporter family,2216,,https://storage.googleapis.com/public-download-files/hgnc/tsv/tsv/hgnc_complete_set.txt,2026-04-29T11:48:39.621213+00:00
SLCO1B3,solute carrier organic anion transporter family member 1B3,HGNC:10961,Phase III,"SLC/SLCO uptake and bidirectional ADME transporters, core","uptake, exchange, or facilitated transport of drugs, metabolites, bile acids, and organic ions",core,HGNC;TCDB;FDA_DDI;SLC_TABLES;ISTRANSBASE;CLINPGX;PHARMVAR,HGNC gene symbols and gene-family membership (https://www.genenames.org/download/; doi:10.1093/nar/gku1071) | Transporter Classification Database (https://tcdb.org/; doi:10.1093/nar/gkaa1004) | FDA drug interaction tables for CYP enzymes and transporters (https://www.fda.gov/drugs/drug-interactions-labeling/drug-development-and-drug-interactions-table-substrates-inhibitors-and-inducers;) | SLC Tables solute-carrier family and member curation (https://www.bioparadigms.org/slc/;) | ISTransbase drug transporter substrates/inhibitors (https://istransbase.scbdd.com/; doi:10.1093/database/baae053) | ClinPGx/PharmGKB pharmacogenomic annotations (https://api.pharmgkb.org/; doi:10.1002/cpz1.226) | PharmVar star-allele nomenclature (https://www.pharmvar.org/; doi:10.1002/cpt.910),https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10961,28234,ENSG00000111700,Q9NPD5,12p12.2,protein-coding gene,gene with protein product,Solute carrier organic anion transporter family,2216,,https://storage.googleapis.com/public-download-files/hgnc/tsv/tsv/hgnc_complete_set.txt,2026-04-29T11:48:39.621213+00:00
SLCO2B1,solute carrier organic anion transporter family member 2B1,HGNC:10962,Phase III,"SLC/SLCO uptake and bidirectional ADME transporters, core","uptake, exchange, or facilitated transport of drugs, metabolites, bile acids, and organic ions",core,HGNC;TCDB;FDA_DDI;SLC_TABLES;ISTRANSBASE;CLINPGX;PHARMVAR,HGNC gene symbols and gene-family membership (https://www.genenames.org/download/; doi:10.1093/nar/gku1071) | Transporter Classification Database (https://tcdb.org/; doi:10.1093/nar/gkaa1004) | FDA drug interaction tables for CYP enzymes and transporters (https://www.fda.gov/drugs/drug-interactions-labeling/drug-development-and-drug-interactions-table-substrates-inhibitors-and-inducers;) | SLC Tables solute-carrier family and member curation (https://www.bioparadigms.org/slc/;) | ISTransbase drug transporter substrates/inhibitors (https://istransbase.scbdd.com/; doi:10.1093/database/baae053) | ClinPGx/PharmGKB pharmacogenomic annotations (https://api.pharmgkb.org/; doi:10.1002/cpz1.226) | PharmVar star-allele nomenclature (https://www.pharmvar.org/; doi:10.1002/cpt.910),https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10962,11309,ENSG00000137491,O94956,11q13.4,protein-coding gene,gene with protein product,Solute carrier organic anion transporter family,2216,,https://storage.googleapis.com/public-download-files/hgnc/tsv/tsv/hgnc_complete_set.txt,2026-04-29T11:48:39.621213+00:00
